param YearSplit	:	2014		2015		2016		2017		2018		2019		2020		2021		2022		2023		2024		2025		2026		2027		2028		2029		2030		2031		2032		2033		2034			:=
FebWd5		0	1	0	0	0	0	0	0	0	0	0	0	
FebWe1		0	1	0	0	0	0	0	0	0	0	0	0	
FebWe2		0	1	0	0	0	0	0	0	0	0	0	0	
FebWe3		0	1	0	0	0	0	0	0	0	0	0	0	
FebWe4		0	1	0	0	0	0	0	0	0	0	0	0	
FebWe5		0	1	0	0	0	0	0	0	0	0	0	0	
MarWd1		0	0	1	0	0	0	0	0	0	0	0	0	
MarWd2		0	0	1	0	0	0	0	0	0	0	0	0	
MarWd3		0	0	1	0	0	0	0	0	0	0	0	0	
MarWd4		0	0	1	0	0	0	0	0	0	0	0	0	
MarWd5		0	0	1	0	0	0	0	0	0	0	0	0	
MarWe1		0	0	1	0	0	0	0	0	0	0	0	0	
MarWe2		0	0	1	0	0	0	0	0	0	0	0	0	
MarWe3		0	0	1	0	0	0	0	0	0	0	0	0	
MarWe4		0	0	1	0	0	0	0	0	0	0	0	0	
MarWe5		0	0	1	0	0	0	0	0	0	0	0	0	
AprWd1		0	0	0	1	0	0	0	0	0	0	0	0	
AprWd2		0	0	0	1	0	0	0	0	0	0	0	0	
AprWd3		0	0	0	1	0	0	0	0	0	0	0	0	
AprWd4		0	0	0	1	0	0	0	0	0	0	0	0	
AprWd5		0	0	0	1	0	0	0	0	0	0	0	0	
AprWe1		0	0	0	1	0	0	0	0	0	0	0	0	
AprWe2		0	0	0	1	0	0	0	0	0	0	0	0	
AprWe3		0	0	0	1	0	0	0	0	0	0	0	0	
AprWe4		0	0	0	1	0	0	0	0	0	0	0	0	
AprWe5		0	0	0	1	0	0	0	0	0	0	0	0	
MayWd1		0	0	0	0	1	0	0	0	0	0	0	0	
MayWd2		0	0	0	0	1	0	0	0	0	0	0	0	
MayWd3		0	0	0	0	1	0	0	0	0	0	0	0	
MayWd4		0	0	0	0	1	0	0	0	0	0	0	0	
MayWd5		0	0	0	0	1	0	0	0	0	0	0	0	
MayWe1		0	0	0	0	1	0	0	0	0	0	0	0	
MayWe2		0	0	0	0	1	0	0	0	0	0	0	0	
MayWe3		0	0	0	0	1	0	0	0	0	0	0	0	
MayWe4		0	0	0	0	1	0	0	0	0	0	0	0	
MayWe5		0	0	0	0	1	0	0	0	0	0	0	0	
JunWd1		0	0	0	0	0	1	0	0	0	0	0	0	
JunWd2		0	0	0	0	0	1	0	0	0	0	0	0	
JunWd3		0	0	0	0	0	1	0	0	0	0	0	0	
JunWd4		0	0	0	0	0	1	0	0	0	0	0	0	
JunWd5		0	0	0	0	0	1	0	0	0	0	0	0	
JunWe1		0	0	0	0	0	1	0	0	0	0	0	0	
JunWe2		0	0	0	0	0	1	0	0	0	0	0	0	
JunWe3		0	0	0	0	0	1	0	0	0	0	0	0	
JunWe4		0	0	0	0	0	1	0	0	0	0	0	0	
JunWe5		0	0	0	0	0	1	0	0	0	0	0	0	
JulWd1		0	0	0	0	0	0	1	0	0	0	0	0	
JulWd2		0	0	0	0	0	0	1	0	0	0	0	0	
JulWd3		0	0	0	0	0	0	1	0	0	0	0	0	
JulWd4		0	0	0	0	0	0	1	0	0	0	0	0	
JulWd5		0	0	0	0	0	0	1	0	0	0	0	0	
JulWe1		0	0	0	0	0	0	1	0	0	0	0	0	
JulWe2		0	0	0	0	0	0	1	0	0	0	0	0	
JulWe3		0	0	0	0	0	0	1	0	0	0	0	0	
JulWe4		0	0	0	0	0	0	1	0	0	0	0	0	
JulWe5		0	0	0	0	0	0	1	0	0	0	0	0	
AugWd1		0	0	0	0	0	0	0	1	0	0	0	0	
AugWd2		0	0	0	0	0	0	0	1	0	0	0	0	
AugWd3		0	0	0	0	0	0	0	1	0	0	0	0	
AugWd4		0	0	0	0	0	0	0	1	0	0	0	0	
AugWd5		0	0	0	0	0	0	0	1	0	0	0	0	
AugWe1		0	0	0	0	0	0	0	1	0	0	0	0	
AugWe2		0	0	0	0	0	0	0	1	0	0	0	0	
AugWe3		0	0	0	0	0	0	0	1	0	0	0	0	
AugWe4		0	0	0	0	0	0	0	1	0	0	0	0	
AugWe5		0	0	0	0	0	0	0	1	0	0	0	0	
SepWd1		0	0	0	0	0	0	0	0	1	0	0	0	
SepWd2		0	0	0	0	0	0	0	0	1	0	0	0	
SepWd3		0	0	0	0	0	0	0	0	1	0	0	0	
SepWd4		0	0	0	0	0	0	0	0	1	0	0	0	
SepWd5		0	0	0	0	0	0	0	0	1	0	0	0	
SepWe1		0	0	0	0	0	0	0	0	1	0	0	0	
SepWe2		0	0	0	0	0	0	0	0	1	0	0	0	
SepWe3		0	0	0	0	0	0	0	0	1	0	0	0	
SepWe4		0	0	0	0	0	0	0	0	1	0	0	0	
SepWe5		0	0	0	0	0	0	0	0	1	0	0	0	
OctWd1		0	0	0	0	0	0	0	0	0	1	0	0	
OctWd2		0	0	0	0	0	0	0	0	0	1	0	0	
OctWd3		0	0	0	0	0	0	0	0	0	1	0	0	
OctWd4		0	0	0	0	0	0	0	0	0	1	0	0	
OctWd5		0	0	0	0	0	0	0	0	0	1	0	0	
OctWe1		0	0	0	0	0	0	0	0	0	1	0	0	
OctWe2		0	0	0	0	0	0	0	0	0	1	0	0	
OctWe3		0	0	0	0	0	0	0	0	0	1	0	0	
OctWe4		0	0	0	0	0	0	0	0	0	1	0	0	
OctWe5		0	0	0	0	0	0	0	0	0	1	0	0	
NovWd1		0	0	0	0	0	0	0	0	0	0	1	0	
NovWd2		0	0	0	0	0	0	0	0	0	0	1	0	
NovWd3		0	0	0	0	0	0	0	0	0	0	1	0	
NovWd4		0	0	0	0	0	0	0	0	0	0	1	0	
NovWd5		0	0	0	0	0	0	0	0	0	0	1	0	
NovWe1		0	0	0	0	0	0	0	0	0	0	1	0	
NovWe2		0	0	0	0	0	0	0	0	0	0	1	0	
NovWe3		0	0	0	0	0	0	0	0	0	0	1	0	
NovWe4		0	0	0	0	0	0	0	0	0	0	1	0	
NovWe5		0	0	0	0	0	0	0	0	0	0	1	0	
DecWd1		0	0	0	0	0	0	0	0	0	0	0	1	
DecWd2		0	0	0	0	0	0	0	0	0	0	0	1	
DecWd3		0	0	0	0	0	0	0	0	0	0	0	1	
DecWd4		0	0	0	0	0	0	0	0	0	0	0	1	
DecWd5		0	0	0	0	0	0	0	0	0	0	0	1	
DecWe1		0	0	0	0	0	0	0	0	0	0	0	1	
DecWe2		0	0	0	0	0	0	0	0	0	0	0	1	
DecWe3		0	0	0	0	0	0	0	0	0	0	0	1	
DecWe4		0	0	0	0	0	0	0	0	0	0	0	1	
DecWe5		0	0	0	0	0	0	0	0	0	0	0	1	;


param Conversionld default 0 :=
[*,*]:		1	2	
JanWd1		1	0	
JanWd2		1	0	
JanWd3		1	0	
JanWd4		1	0	
JanWd5		1	0	
JanWe1		0	1	
JanWe2		0	1	
JanWe3		0	1	
JanWe4		0	1	
JanWe5		0	1	
FebWd1		1	0	
FebWd2		1	0	
FebWd3		1	0	
FebWd4		1	0	
FebWd5		1	0	
FebWe1		0	1	
FebWe2		0	1	
FebWe3		0	1	
FebWe4		0	1	
FebWe5		0	1	
MarWd1		1	0	
MarWd2		1	0	
MarWd3		1	0	
MarWd4		1	0	
MarWd5		1	0	
MarWe1		0	1	
MarWe2		0	1	
MarWe3		0	1	
MarWe4		0	1	
MarWe5		0	1	
AprWd1		1	0	
AprWd2		1	0	
AprWd3		1	0	
AprWd4		1	0	
AprWd5		1	0	
AprWe1		0	1	
AprWe2		0	1	
AprWe3		0	1	
AprWe4		0	1	
AprWe5		0	1	
MayWd1		1	0	
MayWd2		1	0	
MayWd3		1	0	
MayWd4		1	0	
MayWd5		1	0	
MayWe1		0	1	
MayWe2		0	1	
MayWe3		0	1	
MayWe4		0	1	
MayWe5		0	1	
JunWd1		1	0	
JunWd2		1	0	
JunWd3		1	0	
JunWd4		1	0	
JunWd5		1	0	
JunWe1		0	1	
JunWe2		0	1	
JunWe3		0	1	
JunWe4		0	1	
JunWe5		0	1	
JulWd1		1	0	
JulWd2		1	0	
JulWd3		1	0	
JulWd4		1	0	
JulWd5		1	0	
JulWe1		0	1	
JulWe2		0	1	
JulWe3		0	1	
JulWe4		0	1	
JulWe5		0	1	
AugWd1		1	0	
AugWd2		1	0	
AugWd3		1	0	
AugWd4		1	0	
AugWd5		1	0	
AugWe1		0	1	
AugWe2		0	1	
AugWe3		0	1	
AugWe4		0	1	
AugWe5		0	1	
SepWd1		1	0	
SepWd2		1	0	
SepWd3		1	0	
SepWd4		1	0	
SepWd5		1	0	
SepWe1		0	1	
SepWe2		0	1	
SepWe3		0	1	
SepWe4		0	1	
SepWe5		0	1	
OctWd1		1	0	
OctWd2		1	0	
OctWd3		1	0	
OctWd4		1	0	
OctWd5		1	0	
OctWe1		0	1	
OctWe2		0	1	
OctWe3		0	1	
OctWe4		0	1	
OctWe5		0	1	
NovWd1		1	0	
NovWd2		1	0	
NovWd3		1	0	
NovWd4		1	0	
NovWd5		1	0	
NovWe1		0	1	
NovWe2		0	1	
NovWe3		0	1	
NovWe4		0	1	
NovWe5		0	1	
DecWd1		1	0	
DecWd2		1	0	
DecWd3		1	0	
DecWd4		1	0	
DecWd5		1	0	
DecWe1		0	1	
DecWe2		0	1	
DecWe3		0	1	
DecWe4		0	1	
DecWe5		0	1	;


param Conversionlh default 0 :=
[*,*]:		1	2	3	4	5	
JanWd1		1	0	0	0	0	
JanWd2		0	1	0	0	0	
JanWd3		0	0	1	0	0	
JanWd4		0	0	0	1	0	
JanWd5		0	0	0	0	1	
JanWe1		1	0	0	0	0	
JanWe2		0	1	0	0	0	
JanWe3		0	0	1	0	0	
JanWe4		0	0	0	1	0	
JanWe5		0	0	0	0	1	
FebWd1		1	0	0	0	0	
FebWd2		0	1	0	0	0	
FebWd3		0	0	1	0	0	
FebWd4		0	0	0	1	0	
FebWd5		0	0	0	0	1	
FebWe1		1	0	0	0	0	
FebWe2		0	1	0	0	0	
FebWe3		0	0	1	0	0	
FebWe4		0	0	0	1	0	
FebWe5		0	0	0	0	1	
MarWd1		1	0	0	0	0	
MarWd2		0	1	0	0	0	
MarWd3		0	0	1	0	0	
MarWd4		0	0	0	1	0	
MarWd5		0	0	0	0	1	
MarWe1		1	0	0	0	0	
MarWe2		0	1	0	0	0	
MarWe3		0	0	1	0	0	
MarWe4		0	0	0	1	0	
MarWe5		0	0	0	0	1	
AprWd1		1	0	0	0	0	
AprWd2		0	1	0	0	0	
AprWd3		0	0	1	0	0	
AprWd4		0	0	0	1	0	
AprWd5		0	0	0	0	1	
AprWe1		1	0	0	0	0	
AprWe2		0	1	0	0	0	
AprWe3		0	0	1	0	0	
AprWe4		0	0	0	1	0	
AprWe5		0	0	0	0	1	
MayWd1		1	0	0	0	0	
MayWd2		0	1	0	0	0	
MayWd3		0	0	1	0	0	
MayWd4		0	0	0	1	0	
MayWd5		0	0	0	0	1	
MayWe1		1	0	0	0	0	
MayWe2		0	1	0	0	0	
MayWe3		0	0	1	0	0	
MayWe4		0	0	0	1	0	
MayWe5		0	0	0	0	1	
JunWd1		1	0	0	0	0	
JunWd2		0	1	0	0	0	
JunWd3		0	0	1	0	0	
JunWd4		0	0	0	1	0	
JunWd5		0	0	0	0	1	
JunWe1		1	0	0	0	0	
JunWe2		0	1	0	0	0	
JunWe3		0	0	1	0	0	
JunWe4		0	0	0	1	0	
JunWe5		0	0	0	0	1	
JulWd1		1	0	0	0	0	
JulWd2		0	1	0	0	0	
JulWd3		0	0	1	0	0	
JulWd4		0	0	0	1	0	
JulWd5		0	0	0	0	1	
JulWe1		1	0	0	0	0	
JulWe2		0	1	0	0	0	
JulWe3		0	0	1	0	0	
JulWe4		0	0	0	1	0	
JulWe5		0	0	0	0	1	
AugWd1		1	0	0	0	0	
AugWd2		0	1	0	0	0	
AugWd3		0	0	1	0	0	
AugWd4		0	0	0	1	0	
AugWd5		0	0	0	0	1	
AugWe1		1	0	0	0	0	
AugWe2		0	1	0	0	0	
AugWe3		0	0	1	0	0	
AugWe4		0	0	0	1	0	
AugWe5		0	0	0	0	1	
SepWd1		1	0	0	0	0	
SepWd2		0	1	0	0	0	
SepWd3		0	0	1	0	0	
SepWd4		0	0	0	1	0	
SepWd5		0	0	0	0	1	
SepWe1		1	0	0	0	0	
SepWe2		0	1	0	0	0	
SepWe3		0	0	1	0	0	
SepWe4		0	0	0	1	0	
SepWe5		0	0	0	0	1	
OctWd1		1	0	0	0	0	
OctWd2		0	1	0	0	0	
OctWd3		0	0	1	0	0	
OctWd4		0	0	0	1	0	
OctWd5		0	0	0	0	1	
OctWe1		1	0	0	0	0	
OctWe2		0	1	0	0	0	
OctWe3		0	0	1	0	0	
OctWe4		0	0	0	1	0	
OctWe5		0	0	0	0	1	
NovWd1		1	0	0	0	0	
NovWd2		0	1	0	0	0	
NovWd3		0	0	1	0	0	
NovWd4		0	0	0	1	0	
NovWd5		0	0	0	0	1	
NovWe1		1	0	0	0	0	
NovWe2		0	1	0	0	0	
NovWe3		0	0	1	0	0	
NovWe4		0	0	0	1	0	
NovWe5		0	0	0	0	1	
DecWd1		1	0	0	0	0	
DecWd2		0	1	0	0	0	
DecWd3		0	0	1	0	0	
DecWd4		0	0	0	1	0	
DecWd5		0	0	0	0	1	
DecWe1		1	0	0	0	0	
DecWe2		0	1	0	0	0	
DecWe3		0	0	1	0	0	
DecWe4		0	0	0	1	0	
DecWe5		0	0	0	0	1	;


	JanWd1	JanWd2	JanWd3	JanWd4	JanWd5	JanWe1	JanWe2	JanWe3	JanWe4	JanWe5	FebWd1	FebWd2	FebWd3	FebWd4	FebWd5	FebWe1	FebWe2	FebWe3	FebWe4	FebWe5	MarWd1	MarWd2	MarWd3	MarWd4	MarWd5	MarWe1	MarWe2	MarWe3	MarWe4	MarWe5	AprWd1	AprWd2	AprWd3	AprWd4	AprWd5	AprWe1	AprWe2	AprWe3	AprWe4	AprWe5	MayWd1	MayWd2	MayWd3	MayWd4	MayWd5	MayWe1	MayWe2	MayWe3	MayWe4	MayWe5	JunWd1	JunWd2	JunWd3	JunWd4	JunWd5	JunWe1	JunWe2	JunWe3	JunWe4	JunWe5	JulWd1	JulWd2	JulWd3	JulWd4	JulWd5	JulWe1	JulWe2	JulWe3	JulWe4	JulWe5	AugWd1	AugWd2	AugWd3	AugWd4	AugWd5	AugWe1	AugWe2	AugWe3	AugWe4	AugWe5	SepWd1	SepWd2	SepWd3	SepWd4	SepWd5	SepWe1	SepWe2	SepWe3	SepWe4	SepWe5	OctWd1	OctWd2	OctWd3	OctWd4	OctWd5	OctWe1	OctWe2	OctWe3	OctWe4	OctWe5	NovWd1	NovWd2	NovWd3	NovWd4	NovWd5	NovWe1	NovWe2	NovWe3	NovWe4	NovWe5	DecWd1	DecWd2	DecWd3	DecWd4	DecWd5	DecWe1	DecWe2	DecWe3	DecWe4	DecWe5
