ID,y,t,l,f,e,m,r,ls,ld,lh,s
91,2022,tElDi,WN,,,,NO,,,,,0
91,2023,tElDi,WN,,,,NO,,,,,0
91,2024,tElDi,WN,,,,NO,,,,,0
91,2025,tElDi,WN,,,,NO,,,,,0
91,2026,tElDi,WN,,,,NO,,,,,0
91,2027,tElDi,WN,,,,NO,,,,,0
91,2028,tElDi,WN,,,,NO,,,,,0
91,2029,tElDi,WN,,,,NO,,,,,0
91,2030,tElDi,WN,,,,NO,,,,,0
91,2031,tElDi,WN,,,,NO,,,,,0
91,2032,tElDi,WN,,,,NO,,,,,0
91,2033,tElDi,WN,,,,NO,,,,,0
91,2034,tElDi,WN,,,,NO,,,,,0
91,2014,impDi,ID,,,,NO,,,,,92.0368
91,2015,impDi,ID,,,,NO,,,,,96.1976
91,2016,impDi,ID,,,,NO,,,,,100.358
91,2017,impDi,ID,,,,NO,,,,,75.3023
91,2018,impDi,ID,,,,NO,,,,,79.4631
91,2019,impDi,ID,,,,NO,,,,,83.6238
91,2020,impDi,ID,,,,NO,,,,,87.7846
91,2021,impDi,ID,,,,NO,,,,,0
91,2022,impDi,ID,,,,NO,,,,,0
91,2023,impDi,ID,,,,NO,,,,,0
91,2024,impDi,ID,,,,NO,,,,,0
91,2025,impDi,ID,,,,NO,,,,,0
91,2026,impDi,ID,,,,NO,,,,,0
91,2027,impDi,ID,,,,NO,,,,,0
91,2028,impDi,ID,,,,NO,,,,,0
91,2029,impDi,ID,,,,NO,,,,,0
91,2030,impDi,ID,,,,NO,,,,,0
91,2031,impDi,ID,,,,NO,,,,,0
91,2032,impDi,ID,,,,NO,,,,,0
91,2033,impDi,ID,,,,NO,,,,,0
91,2034,impDi,ID,,,,NO,,,,,0
91,2014,impDi,IN,,,,NO,,,,,92.6485
91,2015,impDi,IN,,,,NO,,,,,96.8118
91,2016,impDi,IN,,,,NO,,,,,100.975
91,2017,impDi,IN,,,,NO,,,,,75.9214
91,2018,impDi,IN,,,,NO,,,,,80.0846
91,2019,impDi,IN,,,,NO,,,,,84.2479
91,2020,impDi,IN,,,,NO,,,,,88.4112
91,2021,impDi,IN,,,,NO,,,,,0
91,2022,impDi,IN,,,,NO,,,,,0
91,2023,impDi,IN,,,,NO,,,,,0
91,2024,impDi,IN,,,,NO,,,,,0
91,2025,impDi,IN,,,,NO,,,,,0
91,2026,impDi,IN,,,,NO,,,,,0
91,2027,impDi,IN,,,,NO,,,,,0
91,2028,impDi,IN,,,,NO,,,,,0
91,2029,impDi,IN,,,,NO,,,,,0
91,2030,impDi,IN,,,,NO,,,,,0
91,2031,impDi,IN,,,,NO,,,,,0
91,2032,impDi,IN,,,,NO,,,,,0
91,2033,impDi,IN,,,,NO,,,,,0
91,2034,impDi,IN,,,,NO,,,,,0
91,2014,impDi,SD,,,,NO,,,,,0
91,2015,impDi,SD,,,,NO,,,,,0
91,2016,impDi,SD,,,,NO,,,,,0
91,2017,impDi,SD,,,,NO,,,,,0
91,2018,impDi,SD,,,,NO,,,,,0
91,2019,impDi,SD,,,,NO,,,,,0
91,2020,impDi,SD,,,,NO,,,,,0
91,2021,impDi,SD,,,,NO,,,,,0
91,2022,impDi,SD,,,,NO,,,,,0
91,2023,impDi,SD,,,,NO,,,,,0
91,2024,impDi,SD,,,,NO,,,,,0
91,2025,impDi,SD,,,,NO,,,,,0
91,2026,impDi,SD,,,,NO,,,,,0
91,2027,impDi,SD,,,,NO,,,,,0
91,2028,impDi,SD,,,,NO,,,,,0
91,2029,impDi,SD,,,,NO,,,,,0
91,2030,impDi,SD,,,,NO,,,,,0
91,2031,impDi,SD,,,,NO,,,,,0
91,2032,impDi,SD,,,,NO,,,,,0
91,2033,impDi,SD,,,,NO,,,,,0
91,2034,impDi,SD,,,,NO,,,,,0
91,2014,impDi,SN,,,,NO,,,,,0
91,2015,impDi,SN,,,,NO,,,,,0
91,2016,impDi,SN,,,,NO,,,,,0
91,2017,impDi,SN,,,,NO,,,,,0
91,2018,impDi,SN,,,,NO,,,,,0
91,2019,impDi,SN,,,,NO,,,,,0
91,2020,impDi,SN,,,,NO,,,,,0
91,2021,impDi,SN,,,,NO,,,,,0
91,2022,impDi,SN,,,,NO,,,,,0
91,2023,impDi,SN,,,,NO,,,,,0
91,2024,impDi,SN,,,,NO,,,,,0
91,2025,impDi,SN,,,,NO,,,,,0
91,2026,impDi,SN,,,,NO,,,,,0
91,2027,impDi,SN,,,,NO,,,,,0
91,2028,impDi,SN,,,,NO,,,,,0
91,2029,impDi,SN,,,,NO,,,,,0
91,2030,impDi,SN,,,,NO,,,,,0
91,2031,impDi,SN,,,,NO,,,,,0
91,2032,impDi,SN,,,,NO,,,,,0
91,2033,impDi,SN,,,,NO,,,,,0
91,2034,impDi,SN,,,,NO,,,,,0
91,2014,impDi,WD,,,,NO,,,,,1395.11
91,2015,impDi,WD,,,,NO,,,,,1404.03
91,2016,impDi,WD,,,,NO,,,,,1404.95
91,2017,impDi,WD,,,,NO,,,,,1392.54
91,2018,impDi,WD,,,,NO,,,,,1403.51
91,2019,impDi,WD,,,,NO,,,,,1404.1
91,2020,impDi,WD,,,,NO,,,,,1413.35
91,2021,impDi,WD,,,,NO,,,,,0
91,2022,impDi,WD,,,,NO,,,,,0
91,2023,impDi,WD,,,,NO,,,,,0
91,2024,impDi,WD,,,,NO,,,,,0
91,2025,impDi,WD,,,,NO,,,,,0
91,2026,impDi,WD,,,,NO,,,,,0
91,2027,impDi,WD,,,,NO,,,,,0
91,2028,impDi,WD,,,,NO,,,,,0
91,2029,impDi,WD,,,,NO,,,,,0
91,2030,impDi,WD,,,,NO,,,,,0
91,2031,impDi,WD,,,,NO,,,,,0
91,2032,impDi,WD,,,,NO,,,,,0
91,2033,impDi,WD,,,,NO,,,,,0
91,2034,impDi,WD,,,,NO,,,,,0
91,2014,impDi,WN,,,,NO,,,,,1393.99
91,2015,impDi,WN,,,,NO,,,,,1403.47
91,2016,impDi,WN,,,,NO,,,,,1404.95
91,2017,impDi,WN,,,,NO,,,,,1392.89
91,2018,impDi,WN,,,,NO,,,,,1402.37
91,2019,impDi,WN,,,,NO,,,,,1404.1
91,2020,impDi,WN,,,,NO,,,,,1413.35
91,2021,impDi,WN,,,,NO,,,,,0
91,2022,impDi,WN,,,,NO,,,,,0
91,2023,impDi,WN,,,,NO,,,,,0
91,2024,impDi,WN,,,,NO,,,,,0
91,2025,impDi,WN,,,,NO,,,,,0
91,2026,impDi,WN,,,,NO,,,,,0
91,2027,impDi,WN,,,,NO,,,,,0
91,2028,impDi,WN,,,,NO,,,,,0
91,2029,impDi,WN,,,,NO,,,,,0
91,2030,impDi,WN,,,,NO,,,,,0
91,2031,impDi,WN,,,,NO,,,,,0
91,2032,impDi,WN,,,,NO,,,,,0
91,2033,impDi,WN,,,,NO,,,,,0
91,2034,impDi,WN,,,,NO,,,,,0
91,2014,impCo,ID,,,,NO,,,,,0
91,2015,impCo,ID,,,,NO,,,,,0
91,2016,impCo,ID,,,,NO,,,,,0
91,2017,impCo,ID,,,,NO,,,,,0
91,2018,impCo,ID,,,,NO,,,,,0
91,2019,impCo,ID,,,,NO,,,,,0
91,2020,impCo,ID,,,,NO,,,,,0
91,2021,impCo,ID,,,,NO,,,,,94.6743
91,2022,impCo,ID,,,,NO,,,,,98.4923
91,2023,impCo,ID,,,,NO,,,,,102.536
91,2024,impCo,ID,,,,NO,,,,,106.354
91,2025,impCo,ID,,,,NO,,,,,110.172
91,2026,impCo,ID,,,,NO,,,,,114.215
91,2027,impCo,ID,,,,NO,,,,,118.034
91,2028,impCo,ID,,,,NO,,,,,122.077
91,2029,impCo,ID,,,,NO,,,,,125.895
91,2030,impCo,ID,,,,NO,,,,,129.938
91,2031,impCo,ID,,,,NO,,,,,133.981
91,2032,impCo,ID,,,,NO,,,,,139.343
91,2033,impCo,ID,,,,NO,,,,,143.392
91,2034,impCo,ID,,,,NO,,,,,135.798
91,2014,impCo,IN,,,,NO,,,,,0
91,2015,impCo,IN,,,,NO,,,,,0
91,2016,impCo,IN,,,,NO,,,,,0
91,2017,impCo,IN,,,,NO,,,,,0
91,2018,impCo,IN,,,,NO,,,,,0
91,2019,impCo,IN,,,,NO,,,,,0
91,2020,impCo,IN,,,,NO,,,,,0
91,2021,impCo,IN,,,,NO,,,,,96.7301
91,2022,impCo,IN,,,,NO,,,,,100.557
91,2023,impCo,IN,,,,NO,,,,,104.608
91,2024,impCo,IN,,,,NO,,,,,108.435
91,2025,impCo,IN,,,,NO,,,,,112.261
91,2026,impCo,IN,,,,NO,,,,,116.313
91,2027,impCo,IN,,,,NO,,,,,120.139
91,2028,impCo,IN,,,,NO,,,,,124.191
91,2029,impCo,IN,,,,NO,,,,,128.018
91,2030,impCo,IN,,,,NO,,,,,132.069
91,2031,impCo,IN,,,,NO,,,,,136.121
91,2032,impCo,IN,,,,NO,,,,,136.858
91,2033,impCo,IN,,,,NO,,,,,140.897
91,2034,impCo,IN,,,,NO,,,,,136.407
91,2014,impCo,SD,,,,NO,,,,,0
91,2015,impCo,SD,,,,NO,,,,,0
91,2016,impCo,SD,,,,NO,,,,,0
91,2017,impCo,SD,,,,NO,,,,,0
91,2018,impCo,SD,,,,NO,,,,,0
91,2019,impCo,SD,,,,NO,,,,,0
91,2020,impCo,SD,,,,NO,,,,,0
91,2021,impCo,SD,,,,NO,,,,,0
91,2022,impCo,SD,,,,NO,,,,,0
91,2023,impCo,SD,,,,NO,,,,,0
91,2024,impCo,SD,,,,NO,,,,,0
91,2025,impCo,SD,,,,NO,,,,,0
91,2026,impCo,SD,,,,NO,,,,,0
91,2027,impCo,SD,,,,NO,,,,,0
91,2028,impCo,SD,,,,NO,,,,,0
91,2029,impCo,SD,,,,NO,,,,,0
91,2030,impCo,SD,,,,NO,,,,,0
91,2031,impCo,SD,,,,NO,,,,,0
91,2032,impCo,SD,,,,NO,,,,,0
91,2033,impCo,SD,,,,NO,,,,,0
91,2034,impCo,SD,,,,NO,,,,,0
91,2014,impCo,SN,,,,NO,,,,,0
91,2015,impCo,SN,,,,NO,,,,,0
91,2016,impCo,SN,,,,NO,,,,,0
91,2017,impCo,SN,,,,NO,,,,,0
91,2018,impCo,SN,,,,NO,,,,,0
91,2019,impCo,SN,,,,NO,,,,,0
91,2020,impCo,SN,,,,NO,,,,,0
91,2021,impCo,SN,,,,NO,,,,,0
91,2022,impCo,SN,,,,NO,,,,,0
91,2023,impCo,SN,,,,NO,,,,,0
91,2024,impCo,SN,,,,NO,,,,,0
91,2025,impCo,SN,,,,NO,,,,,0
91,2026,impCo,SN,,,,NO,,,,,0
91,2027,impCo,SN,,,,NO,,,,,0
91,2028,impCo,SN,,,,NO,,,,,0
91,2029,impCo,SN,,,,NO,,,,,0
91,2030,impCo,SN,,,,NO,,,,,0
91,2031,impCo,SN,,,,NO,,,,,0
91,2032,impCo,SN,,,,NO,,,,,0
91,2033,impCo,SN,,,,NO,,,,,0
91,2034,impCo,SN,,,,NO,,,,,0
91,2014,impCo,WD,,,,NO,,,,,0
91,2015,impCo,WD,,,,NO,,,,,0
91,2016,impCo,WD,,,,NO,,,,,0
91,2017,impCo,WD,,,,NO,,,,,0
91,2018,impCo,WD,,,,NO,,,,,0
91,2019,impCo,WD,,,,NO,,,,,0
91,2020,impCo,WD,,,,NO,,,,,0
91,2021,impCo,WD,,,,NO,,,,,1311.58
91,2022,impCo,WD,,,,NO,,,,,1316.46
91,2023,impCo,WD,,,,NO,,,,,1325.69
91,2024,impCo,WD,,,,NO,,,,,1334.4
91,2025,impCo,WD,,,,NO,,,,,1343.11
91,2026,impCo,WD,,,,NO,,,,,1352.34
91,2027,impCo,WD,,,,NO,,,,,1361.06
91,2028,impCo,WD,,,,NO,,,,,1370.28
91,2029,impCo,WD,,,,NO,,,,,1379
91,2030,impCo,WD,,,,NO,,,,,1388.22
91,2031,impCo,WD,,,,NO,,,,,1397.45
91,2032,impCo,WD,,,,NO,,,,,1406.16
91,2033,impCo,WD,,,,NO,,,,,1415.39
91,2034,impCo,WD,,,,NO,,,,,1424.62
91,2014,impCo,WN,,,,NO,,,,,0
91,2015,impCo,WN,,,,NO,,,,,0
91,2016,impCo,WN,,,,NO,,,,,0
91,2017,impCo,WN,,,,NO,,,,,0
91,2018,impCo,WN,,,,NO,,,,,0
91,2019,impCo,WN,,,,NO,,,,,0
91,2020,impCo,WN,,,,NO,,,,,0
91,2021,impCo,WN,,,,NO,,,,,1311.58
91,2022,impCo,WN,,,,NO,,,,,1316.46
91,2023,impCo,WN,,,,NO,,,,,1325.69
91,2024,impCo,WN,,,,NO,,,,,1334.4
91,2025,impCo,WN,,,,NO,,,,,1343.11
91,2026,impCo,WN,,,,NO,,,,,1352.34
91,2027,impCo,WN,,,,NO,,,,,1361.06
91,2028,impCo,WN,,,,NO,,,,,1370.28
91,2029,impCo,WN,,,,NO,,,,,1379
91,2030,impCo,WN,,,,NO,,,,,1388.22
91,2031,impCo,WN,,,,NO,,,,,1397.45
91,2032,impCo,WN,,,,NO,,,,,1406.16
91,2033,impCo,WN,,,,NO,,,,,1415.39
91,2034,impCo,WN,,,,NO,,,,,1424.62
91,2014,impOil,ID,,,,NO,,,,,0
91,2015,impOil,ID,,,,NO,,,,,0
91,2016,impOil,ID,,,,NO,,,,,0
91,2017,impOil,ID,,,,NO,,,,,0
91,2018,impOil,ID,,,,NO,,,,,0
91,2019,impOil,ID,,,,NO,,,,,0
91,2020,impOil,ID,,,,NO,,,,,0
91,2021,impOil,ID,,,,NO,,,,,0
91,2022,impOil,ID,,,,NO,,,,,0
91,2023,impOil,ID,,,,NO,,,,,0
91,2024,impOil,ID,,,,NO,,,,,0
91,2025,impOil,ID,,,,NO,,,,,0
91,2026,impOil,ID,,,,NO,,,,,0
91,2027,impOil,ID,,,,NO,,,,,0
91,2028,impOil,ID,,,,NO,,,,,0
91,2029,impOil,ID,,,,NO,,,,,0
91,2030,impOil,ID,,,,NO,,,,,0
91,2031,impOil,ID,,,,NO,,,,,0
91,2032,impOil,ID,,,,NO,,,,,0
91,2033,impOil,ID,,,,NO,,,,,0
91,2034,impOil,ID,,,,NO,,,,,0
91,2014,impOil,IN,,,,NO,,,,,0
91,2015,impOil,IN,,,,NO,,,,,0
91,2016,impOil,IN,,,,NO,,,,,0
91,2017,impOil,IN,,,,NO,,,,,0
91,2018,impOil,IN,,,,NO,,,,,0
91,2019,impOil,IN,,,,NO,,,,,0
91,2020,impOil,IN,,,,NO,,,,,0
91,2021,impOil,IN,,,,NO,,,,,0
91,2022,impOil,IN,,,,NO,,,,,0
91,2023,impOil,IN,,,,NO,,,,,0
91,2024,impOil,IN,,,,NO,,,,,0
91,2025,impOil,IN,,,,NO,,,,,0
91,2026,impOil,IN,,,,NO,,,,,0
91,2027,impOil,IN,,,,NO,,,,,0
91,2028,impOil,IN,,,,NO,,,,,0
91,2029,impOil,IN,,,,NO,,,,,0
91,2030,impOil,IN,,,,NO,,,,,0
91,2031,impOil,IN,,,,NO,,,,,0
91,2032,impOil,IN,,,,NO,,,,,0
91,2033,impOil,IN,,,,NO,,,,,0
91,2034,impOil,IN,,,,NO,,,,,0
91,2014,impOil,SD,,,,NO,,,,,0
91,2015,impOil,SD,,,,NO,,,,,0
91,2016,impOil,SD,,,,NO,,,,,0
91,2017,impOil,SD,,,,NO,,,,,0
91,2018,impOil,SD,,,,NO,,,,,0
91,2019,impOil,SD,,,,NO,,,,,0
91,2020,impOil,SD,,,,NO,,,,,0
91,2021,impOil,SD,,,,NO,,,,,0
91,2022,impOil,SD,,,,NO,,,,,0
91,2023,impOil,SD,,,,NO,,,,,0
91,2024,impOil,SD,,,,NO,,,,,0
91,2025,impOil,SD,,,,NO,,,,,0
91,2026,impOil,SD,,,,NO,,,,,0
91,2027,impOil,SD,,,,NO,,,,,0
91,2028,impOil,SD,,,,NO,,,,,0
91,2029,impOil,SD,,,,NO,,,,,0
91,2030,impOil,SD,,,,NO,,,,,0
91,2031,impOil,SD,,,,NO,,,,,0
91,2032,impOil,SD,,,,NO,,,,,0
91,2033,impOil,SD,,,,NO,,,,,0
91,2034,impOil,SD,,,,NO,,,,,0
91,2014,impOil,SN,,,,NO,,,,,0
91,2015,impOil,SN,,,,NO,,,,,0
91,2016,impOil,SN,,,,NO,,,,,0
91,2017,impOil,SN,,,,NO,,,,,0
91,2018,impOil,SN,,,,NO,,,,,0
91,2019,impOil,SN,,,,NO,,,,,0
91,2020,impOil,SN,,,,NO,,,,,0
91,2021,impOil,SN,,,,NO,,,,,0
91,2022,impOil,SN,,,,NO,,,,,0
91,2023,impOil,SN,,,,NO,,,,,0
91,2024,impOil,SN,,,,NO,,,,,0
91,2025,impOil,SN,,,,NO,,,,,0
91,2026,impOil,SN,,,,NO,,,,,0
91,2027,impOil,SN,,,,NO,,,,,0
91,2028,impOil,SN,,,,NO,,,,,0
91,2029,impOil,SN,,,,NO,,,,,0
91,2030,impOil,SN,,,,NO,,,,,0
91,2031,impOil,SN,,,,NO,,,,,0
91,2032,impOil,SN,,,,NO,,,,,0
91,2033,impOil,SN,,,,NO,,,,,0
91,2034,impOil,SN,,,,NO,,,,,0
91,2014,impOil,WD,,,,NO,,,,,0
91,2015,impOil,WD,,,,NO,,,,,0
91,2016,impOil,WD,,,,NO,,,,,0
91,2017,impOil,WD,,,,NO,,,,,0
91,2018,impOil,WD,,,,NO,,,,,0
91,2019,impOil,WD,,,,NO,,,,,0
91,2020,impOil,WD,,,,NO,,,,,0
91,2021,impOil,WD,,,,NO,,,,,0
91,2022,impOil,WD,,,,NO,,,,,0
91,2023,impOil,WD,,,,NO,,,,,0
91,2024,impOil,WD,,,,NO,,,,,0
91,2025,impOil,WD,,,,NO,,,,,0
91,2026,impOil,WD,,,,NO,,,,,0
91,2027,impOil,WD,,,,NO,,,,,0
91,2028,impOil,WD,,,,NO,,,,,0
91,2029,impOil,WD,,,,NO,,,,,0
91,2030,impOil,WD,,,,NO,,,,,0
91,2031,impOil,WD,,,,NO,,,,,0
91,2032,impOil,WD,,,,NO,,,,,0
91,2033,impOil,WD,,,,NO,,,,,0
91,2034,impOil,WD,,,,NO,,,,,0
91,2014,impOil,WN,,,,NO,,,,,0
91,2015,impOil,WN,,,,NO,,,,,0
91,2016,impOil,WN,,,,NO,,,,,0
91,2017,impOil,WN,,,,NO,,,,,0
91,2018,impOil,WN,,,,NO,,,,,0
91,2019,impOil,WN,,,,NO,,,,,0
91,2020,impOil,WN,,,,NO,,,,,0
91,2021,impOil,WN,,,,NO,,,,,0
91,2022,impOil,WN,,,,NO,,,,,0
91,2023,impOil,WN,,,,NO,,,,,0
91,2024,impOil,WN,,,,NO,,,,,0
91,2025,impOil,WN,,,,NO,,,,,0
91,2026,impOil,WN,,,,NO,,,,,0
91,2027,impOil,WN,,,,NO,,,,,0
91,2028,impOil,WN,,,,NO,,,,,0
91,2029,impOil,WN,,,,NO,,,,,0
91,2030,impOil,WN,,,,NO,,,,,0
91,2031,impOil,WN,,,,NO,,,,,0
91,2032,impOil,WN,,,,NO,,,,,0
91,2033,impOil,WN,,,,NO,,,,,0
91,2034,impOil,WN,,,,NO,,,,,0
91,2014,impUran,ID,,,,NO,,,,,0
91,2015,impUran,ID,,,,NO,,,,,0
91,2016,impUran,ID,,,,NO,,,,,0
91,2017,impUran,ID,,,,NO,,,,,0
91,2018,impUran,ID,,,,NO,,,,,0
91,2019,impUran,ID,,,,NO,,,,,0
91,2020,impUran,ID,,,,NO,,,,,0
91,2021,impUran,ID,,,,NO,,,,,0
91,2022,impUran,ID,,,,NO,,,,,0
91,2023,impUran,ID,,,,NO,,,,,0
91,2024,impUran,ID,,,,NO,,,,,0
91,2025,impUran,ID,,,,NO,,,,,0
91,2026,impUran,ID,,,,NO,,,,,0
91,2027,impUran,ID,,,,NO,,,,,0
91,2028,impUran,ID,,,,NO,,,,,0
91,2029,impUran,ID,,,,NO,,,,,0
91,2030,impUran,ID,,,,NO,,,,,0
91,2031,impUran,ID,,,,NO,,,,,0
91,2032,impUran,ID,,,,NO,,,,,0
91,2033,impUran,ID,,,,NO,,,,,0
91,2034,impUran,ID,,,,NO,,,,,0
91,2014,impUran,IN,,,,NO,,,,,0
91,2015,impUran,IN,,,,NO,,,,,0
91,2016,impUran,IN,,,,NO,,,,,0
91,2017,impUran,IN,,,,NO,,,,,0
91,2018,impUran,IN,,,,NO,,,,,0
91,2019,impUran,IN,,,,NO,,,,,0
91,2020,impUran,IN,,,,NO,,,,,0
91,2021,impUran,IN,,,,NO,,,,,0
91,2022,impUran,IN,,,,NO,,,,,0
91,2023,impUran,IN,,,,NO,,,,,0
91,2024,impUran,IN,,,,NO,,,,,0
91,2025,impUran,IN,,,,NO,,,,,0
91,2026,impUran,IN,,,,NO,,,,,0
91,2027,impUran,IN,,,,NO,,,,,0
91,2028,impUran,IN,,,,NO,,,,,0
91,2029,impUran,IN,,,,NO,,,,,0
91,2030,impUran,IN,,,,NO,,,,,0
91,2031,impUran,IN,,,,NO,,,,,0
91,2032,impUran,IN,,,,NO,,,,,0
91,2033,impUran,IN,,,,NO,,,,,0
91,2034,impUran,IN,,,,NO,,,,,0
91,2014,impUran,SD,,,,NO,,,,,0
91,2015,impUran,SD,,,,NO,,,,,0
91,2016,impUran,SD,,,,NO,,,,,0
91,2017,impUran,SD,,,,NO,,,,,0
91,2018,impUran,SD,,,,NO,,,,,0
91,2019,impUran,SD,,,,NO,,,,,0
91,2020,impUran,SD,,,,NO,,,,,0
91,2021,impUran,SD,,,,NO,,,,,0
91,2022,impUran,SD,,,,NO,,,,,0
91,2023,impUran,SD,,,,NO,,,,,0
91,2024,impUran,SD,,,,NO,,,,,0
91,2025,impUran,SD,,,,NO,,,,,0
91,2026,impUran,SD,,,,NO,,,,,0
91,2027,impUran,SD,,,,NO,,,,,0
91,2028,impUran,SD,,,,NO,,,,,0
91,2029,impUran,SD,,,,NO,,,,,0
91,2030,impUran,SD,,,,NO,,,,,0
91,2031,impUran,SD,,,,NO,,,,,0
91,2032,impUran,SD,,,,NO,,,,,0
91,2033,impUran,SD,,,,NO,,,,,0
91,2034,impUran,SD,,,,NO,,,,,0
91,2014,impUran,SN,,,,NO,,,,,0
91,2015,impUran,SN,,,,NO,,,,,0
91,2016,impUran,SN,,,,NO,,,,,0
91,2017,impUran,SN,,,,NO,,,,,0
91,2018,impUran,SN,,,,NO,,,,,0
91,2019,impUran,SN,,,,NO,,,,,0
91,2020,impUran,SN,,,,NO,,,,,0
91,2021,impUran,SN,,,,NO,,,,,0
91,2022,impUran,SN,,,,NO,,,,,0
91,2023,impUran,SN,,,,NO,,,,,0
91,2024,impUran,SN,,,,NO,,,,,0
91,2025,impUran,SN,,,,NO,,,,,0
91,2026,impUran,SN,,,,NO,,,,,0
91,2027,impUran,SN,,,,NO,,,,,0
91,2028,impUran,SN,,,,NO,,,,,0
91,2029,impUran,SN,,,,NO,,,,,0
91,2030,impUran,SN,,,,NO,,,,,0
91,2031,impUran,SN,,,,NO,,,,,0
91,2032,impUran,SN,,,,NO,,,,,0
91,2033,impUran,SN,,,,NO,,,,,0
91,2034,impUran,SN,,,,NO,,,,,0
91,2014,impUran,WD,,,,NO,,,,,0
91,2015,impUran,WD,,,,NO,,,,,0
91,2016,impUran,WD,,,,NO,,,,,0
91,2017,impUran,WD,,,,NO,,,,,0
91,2018,impUran,WD,,,,NO,,,,,0
91,2019,impUran,WD,,,,NO,,,,,0
91,2020,impUran,WD,,,,NO,,,,,0
91,2021,impUran,WD,,,,NO,,,,,0
91,2022,impUran,WD,,,,NO,,,,,0
91,2023,impUran,WD,,,,NO,,,,,0
91,2024,impUran,WD,,,,NO,,,,,0
91,2025,impUran,WD,,,,NO,,,,,0
91,2026,impUran,WD,,,,NO,,,,,0
91,2027,impUran,WD,,,,NO,,,,,0
91,2028,impUran,WD,,,,NO,,,,,0
91,2029,impUran,WD,,,,NO,,,,,0
91,2030,impUran,WD,,,,NO,,,,,0
91,2031,impUran,WD,,,,NO,,,,,0
91,2032,impUran,WD,,,,NO,,,,,0
91,2033,impUran,WD,,,,NO,,,,,0
91,2034,impUran,WD,,,,NO,,,,,0
91,2014,impUran,WN,,,,NO,,,,,0
91,2015,impUran,WN,,,,NO,,,,,0
91,2016,impUran,WN,,,,NO,,,,,0
91,2017,impUran,WN,,,,NO,,,,,0
91,2018,impUran,WN,,,,NO,,,,,0
91,2019,impUran,WN,,,,NO,,,,,0
91,2020,impUran,WN,,,,NO,,,,,0
91,2021,impUran,WN,,,,NO,,,,,0
91,2022,impUran,WN,,,,NO,,,,,0
91,2023,impUran,WN,,,,NO,,,,,0
91,2024,impUran,WN,,,,NO,,,,,0
91,2025,impUran,WN,,,,NO,,,,,0
91,2026,impUran,WN,,,,NO,,,,,0
91,2027,impUran,WN,,,,NO,,,,,0
91,2028,impUran,WN,,,,NO,,,,,0
91,2029,impUran,WN,,,,NO,,,,,0
91,2030,impUran,WN,,,,NO,,,,,0
91,2031,impUran,WN,,,,NO,,,,,0
91,2032,impUran,WN,,,,NO,,,,,0
91,2033,impUran,WN,,,,NO,,,,,0
91,2034,impUran,WN,,,,NO,,,,,0
91,2014,riv,ID,,,,NO,,,,,852.12
91,2015,riv,ID,,,,NO,,,,,852.12
91,2016,riv,ID,,,,NO,,,,,852.12
91,2017,riv,ID,,,,NO,,,,,878.749
91,2018,riv,ID,,,,NO,,,,,878.749
91,2019,riv,ID,,,,NO,,,,,878.749
91,2020,riv,ID,,,,NO,,,,,878.749
91,2021,riv,ID,,,,NO,,,,,878.749
91,2022,riv,ID,,,,NO,,,,,878.749
91,2023,riv,ID,,,,NO,,,,,878.749
91,2024,riv,ID,,,,NO,,,,,878.749
91,2025,riv,ID,,,,NO,,,,,878.749
91,2026,riv,ID,,,,NO,,,,,878.749
91,2027,riv,ID,,,,NO,,,,,878.749
91,2028,riv,ID,,,,NO,,,,,878.749
91,2029,riv,ID,,,,NO,,,,,878.749
91,2030,riv,ID,,,,NO,,,,,878.749
91,2031,riv,ID,,,,NO,,,,,878.749
91,2032,riv,ID,,,,NO,,,,,878.749
91,2033,riv,ID,,,,NO,,,,,878.749
91,2034,riv,ID,,,,NO,,,,,878.749
91,2014,riv,IN,,,,NO,,,,,852.12
91,2015,riv,IN,,,,NO,,,,,852.12
91,2016,riv,IN,,,,NO,,,,,852.12
91,2017,riv,IN,,,,NO,,,,,878.749
91,2018,riv,IN,,,,NO,,,,,878.749
91,2019,riv,IN,,,,NO,,,,,878.749
91,2020,riv,IN,,,,NO,,,,,878.749
91,2021,riv,IN,,,,NO,,,,,878.749
91,2022,riv,IN,,,,NO,,,,,878.749
91,2023,riv,IN,,,,NO,,,,,878.749
91,2024,riv,IN,,,,NO,,,,,878.749
91,2025,riv,IN,,,,NO,,,,,878.749
91,2026,riv,IN,,,,NO,,,,,878.749
91,2027,riv,IN,,,,NO,,,,,878.749
91,2028,riv,IN,,,,NO,,,,,878.749
91,2029,riv,IN,,,,NO,,,,,878.749
91,2030,riv,IN,,,,NO,,,,,878.749
91,2031,riv,IN,,,,NO,,,,,878.749
91,2032,riv,IN,,,,NO,,,,,878.749
91,2033,riv,IN,,,,NO,,,,,878.749
91,2034,riv,IN,,,,NO,,,,,878.749
91,2014,riv,SD,,,,NO,,,,,11.6433
91,2015,riv,SD,,,,NO,,,,,11.6433
91,2016,riv,SD,,,,NO,,,,,11.6433
91,2017,riv,SD,,,,NO,,,,,11.6433
91,2018,riv,SD,,,,NO,,,,,11.6433
91,2019,riv,SD,,,,NO,,,,,11.6433
91,2020,riv,SD,,,,NO,,,,,11.6433
91,2021,riv,SD,,,,NO,,,,,11.6433
91,2022,riv,SD,,,,NO,,,,,11.6433
91,2023,riv,SD,,,,NO,,,,,11.6433
